LevelName	TileName	Style	StartSequence	EndSequence	Cel1	Cel2	Cel3	Cel4
4 Lava	wtr	30			1146	-1	-1	-1
4 Lava	wr	30		5	1147	-1	-1	-1
4 Lava	wl	30		5	1148	-1	-1	-1
4 Lava	wr	30	7	8	1147	-1	-1	-1
4 Lava	wl	30	6	7	1148	-1	-1	-1
4 Lava	wr	30	6	6	1149	-1	-1	-1
4 Lava	wl	30	8	8	1150	-1	-1	-1
4 Lava	wtll	30			1151	-1	-1	-1
4 Lava	wl	30	9	10	1152	-1	-1	-1
4 Lava	wtll	30	1	2	1153	-1	-1	-1
4 Lava	wr	30	10	11	1154	-1	-1	-1
4 Lava	wl	30	22	22	1152	-1	-1	-1
4 Lava	wbr	30			1153	-1	-1	-1
4 Lava	wr	30	22	22	1154	-1	-1	-1
4 Lava	wr	30	13	18	1147	-1	-1	-1
4 Lava	wrd	30	-1	-1	1155	-1	-1	-1
4 Lava	wld	30	-1	-1	35	-1	-1	-1
4 Lava	wre	30	-1	-1	36	-1	-1	-1
4 Lava	wle	30	-1	-1	37	-1	-1	-1
4 Lava	co	30	-1	-1	1153	-1	-1	-1
4 Lava	fl	31	20	23	9	-1	-1	-1
4 Lava	wr	31	-1	-1	20	-1	-1	-1
4 Lava	wl	31	-1	-1	21	-1	-1	-1
4 Lava	wtlr	31	-1	-1	24	-1	-1	-1
4 Lava	wtll	31	-1	-1	24	-1	-1	-1
4 Lava	wbr	31	-1	-1	25	-1	-1	-1
4 Lava	wtr	31	-1	-1	23	-1	-1	-1
4 Lava	wbl	31	-1	-1	22	-1	-1	-1
4 Lava	wrd	31	-1	-1	34	-1	-1	-1
4 Lava	wld	31	-1	-1	35	-1	-1	-1
4 Lava	wre	31	-1	-1	36	-1	-1	-1
4 Lava	wle	31	-1	-1	37	-1	-1	-1
4 Lava	co	31	-1	-1	25	-1	-1	-1
4 Lava	fl	30	17	19	1026	-1	-1	-1
4 Lava	fl	30	23	23	1027	-1	-1	-1
4 Lava	fl	30	20	22	1028	-1	-1	-1
4 Lava	fl	30	24	24	1029	-1	-1	-1
4 Lava	fl	30	25	27	1030	-1	-1	-1
4 Lava	fl	30	36	38	1031	-1	-1	-1
4 Lava	fl	30	39	39	1032	-1	-1	-1
4 Lava	fl	30	48	48	1033	-1	-1	-1
4 Lava	fl	31		3	1026	-1	-1	-1
4 Lava	fl	31	32	34	1026	-1	-1	-1
4 Lava	fl	31	4	7	1028	-1	-1	-1
4 Lava	fl	31	37	39	1028	-1	-1	-1
4 Lava	fl	31	8	11	1030	-1	-1	-1
4 Lava	fl	31	42	44	1030	-1	-1	-1
4 Lava	fl	31	20	23	1031	-1	-1	-1
4 Lava	fl	31	45	45	1031	-1	-1	-1
4 Lava	fl	31	49	49	1031	-1	-1	-1
4 Lava	fl	31	53	53	1031	-1	-1	-1
4 Lava	fl	31	35	35	1034	-1	-1	-1
4 Lava	fl	31	36	36	1035	-1	-1	-1
4 Lava	fl	31	40	40	1036	-1	-1	-1
4 Lava	fl	31	41	41	1037	-1	-1	-1
4 Lava	fl	33	7	7	1159	-1	-1	-1
4 Lava	fl	33	13	13	1157	-1	-1	-1
4 Lava	fl	33	15	15	1158	-1	-1	-1
5 Siege	wr	2	3	6	20	-1	-1	-1
5 Siege	wr	2	12	12	25	-1	-1	-1
5 Siege	wl	2	3	4	21	-1	-1	-1
5 Siege	wl	2	10	11	21	-1	-1	-1
5 Siege	wtr	2	2	2	21	-1	-1	-1
5 Siege	wtlr	2	-1	-1	24	-1	-1	-1
5 Siege	wtll	2	-1	-1	24	-1	-1	-1
5 Siege	wbr	2	-1	-1	25	-1	-1	-1
5 Siege	wtr	2	6	6	23	-1	-1	-1
5 Siege	wbl	2	6	6	22	-1	-1	-1
5 Siege	fl	10			1260	-1	-1	-1
5 Siege	fl	10	4	4	1261	-1	-1	-1
5 Siege	fl	10	1	1	1262	-1	-1	-1
5 Siege	fl	10	3	3	1263	-1	-1	-1
5 Siege	fl	10	5	5	1264	-1	-1	-1
5 Siege	fl	10	6	6	1265	-1	-1	-1
5 Siege	fl	10	7	7	1266	-1	-1	-1
5 Siege	fl	10	2	2	1267	-1	-1	-1
5 Siege	fl	10	11	11	1268	-1	-1	-1
5 Siege	fl	10	9	9	1269	-1	-1	-1
5 Siege	fl	10	8	8	1270	-1	-1	-1
5 Siege	fl	10	10	10	1271	-1	-1	-1
5 Siege	fl	10	15	15	1272	-1	-1	-1
5 Siege	fl	10	16	16	1273	-1	-1	-1
5 Siege	fl	10	17	17	1274	-1	-1	-1
5 Siege	fl	10	18	18	1275	-1	-1	-1
5 Siege	fl	10	19	19	1276	-1	-1	-1
5 Siege	fl	10	20	20	1277	-1	-1	-1
5 Siege	fl	10	21	21	1278	-1	-1	-1
5 Siege	fl	10	22	22	1279	-1	-1	-1
5 Siege	wr	3	-1	-1	46	47	48	49
5 Siege	wl	3	-1	-1	51	52	53	54
5 Siege	wtlr	3	-1	-1	55	-1	-1	-1
5 Siege	wtll	3	-1	-1	55	-1	-1	-1
5 Siege	wbr	3	-1	-1	50	-1	-1	-1
5 Siege	fl	8	4	4	1280	-1	-1	-1
5 Siege	fl	9	32	32	1281	-1	-1	-1
5 Siege	fl	8	8	9	1281	-1	-1	-1
5 Siege	fl	8	32	32	1282	-1	-1	-1
5 Siege	fl	8	34	34	1283	-1	-1	-1
5 Siege	fl	9	34	34	1283	-1	-1	-1
5 Siege	fl	8	24	24	1284	-1	-1	-1
5 Siege	fl	8	25	25	1285	-1	-1	-1
5 Siege	fl	9	36	36	1286	-1	-1	-1
5 Siege	fl	8	16	17	1286	-1	-1	-1
5 Siege	fl	8	12	12	1287	-1	-1	-1
5 Siege	fl	8	28	28	1288	-1	-1	-1
5 Siege	fl	8	45	45	1289	-1	-1	-1
5 Siege	fl	8	44	44	1286	-1	-1	-1
5 Siege	fl	8	48	48	1294	-1	-1	-1
5 Siege	fl	8	42	42	1290	-1	-1	-1
5 Siege	fl	8	36	36	1291	-1	-1	-1
5 Siege	fl	8	51	51	1292	-1	-1	-1
5 Siege	fl	8	6	6	1280	-1	-1	-1
5 Siege	fl	9	30	30	1280	-1	-1	-1
5 Siege	fl	8	40	40	1280	-1	-1	-1
5 Siege	fl	9	25	25	1298	-1	-1	-1
5 Siege	fl	8	22	22	1280	-1	-1	-1
5 Siege	fl	8	21	21	1281	-1	-1	-1
5 Siege	fl	8	37	37	1281	-1	-1	-1
5 Siege	fl	8	20	20	1293	-1	-1	-1
5 Siege	fl	8	14	14	1287	-1	-1	-1
5 Siege	fl	9	15	15	1287	-1	-1	-1
5 Siege	fl	9	14	14	1286	-1	-1	-1
5 Siege	fl	9	19	19	1296	-1	-1	-1
5 Siege	fl	9	22	22	1297	-1	-1	-1
5 Siege	fl	3	1	1	1303	-1	-1	-1
5 Siege	fl	3	7	7	1304	-1	-1	-1
5 Siege	fl	33			1300	-1	-1	-1
5 Siege	fl	3	2	2	1301	-1	-1	-1
5 Siege	fl	3	8	8	1302	-1	-1	-1
5 Siege	fl	3			1305	-1	-1	-1
5 Siege	fl	3	9	9	1306	-1	-1	-1
5 Siege	fl	3	3	3	1307	-1	-1	-1
5 Siege	fl	3	6	6	1308	-1	-1	-1
5 Siege	fl	3	4	4	1309	-1	-1	-1
5 Siege	fl	3	5	5	1310	-1	-1	-1
5 Siege	fl	3	14	14	1305	-1	-1	-1
5 Siege	fl	3	13	13	1312	-1	-1	-1
5 Siege	fl	3	11	11	1313	-1	-1	-1
5 Siege	fl	5	17	17	1313	-1	-1	-1
5 Siege	fl	4			1313	-1	-1	-1
5 Siege	fl	4	2	2	1313	-1	-1	-1
5 Siege	fl	4	46	46	1313	-1	-1	-1
5 Siege	fl	4	18	18	1313	-1	-1	-1
5 Siege	fl	5			1313	-1	-1	-1
5 Siege	fl	4	28	28	1313	-1	-1	-1
5 Siege	fl	4	34	34	1314	-1	-1	-1
5 Siege	fl	4	14	15	1315	-1	-1	-1
5 Siege	fl	4	31	31	1315	-1	-1	-1
5 Siege	fl	4	30	30	1316	-1	-1	-1
5 Siege	fl	5	24	24	1315	-1	-1	-1
5 Siege	fl	5	10	10	1317	-1	-1	-1
5 Siege	fl	5	8	8	1318	-1	-1	-1
5 Siege	fl	4	16	16	1319	-1	-1	-1
5 Siege	fl	4	4	5	1320	-1	-1	-1
5 Siege	fl	4	17	17	1320	-1	-1	-1
5 Siege	fl	5	19	19	1320	-1	-1	-1
5 Siege	fl	4	9	9	1325	-1	-1	-1
5 Siege	fl	4	11	11	1325	-1	-1	-1
5 Siege	fl	4	37	37	1324	-1	-1	-1
5 Siege	fl	4	53	53	1323	-1	-1	-1
5 Siege	fl	5	12	12	1321	-1	-1	-1
5 Siege	fl	5	13	13	1322	-1	-1	-1
5 Siege	fl	4	51	51	1326	-1	-1	-1
5 Siege	fl	32	21	23	1338	-1	-1	-1
5 Siege	fl	32	32	34	1339	-1	-1	-1
5 Siege	fl	32	58	60	1338	-1	-1	-1
5 Siege	fl	33	1	3	1339	-1	-1	-1
5 Siege	fl	33	9	12	1360	-1	-1	-1
5 Siege	fl	32	32	34	1360	-1	-1	-1
5 Siege	fl	33	33	43	1360	-1	-1	-1
5 Siege	fl	33	45	53	1360	-1	-1	-1
5 Siege	fl	32	62	63	1360	-1	-1	-1
5 Siege	fl	33	6	6	1360	-1	-1	-1
5 Siege	fl	33			1361	-1	-1	-1
5 Siege	fl	32	5	8	1361	-1	-1	-1
5 Siege	fl	32	16	17	1361	-1	-1	-1
5 Siege	fl	32	26	28	1361	-1	-1	-1
5 Siege	fl	32	37	40	1361	-1	-1	-1
5 Siege	fl	32		4	1360	-1	-1	-1
5 Siege	fl	32	43	45	1360	-1	-1	-1
5 Siege	fl	32	54	56	1361	-1	-1	-1
5 Siege	wr	30	2	2	1361	-1	-1	-1
5 Siege	wr	30	4	4	1361	-1	-1	-1
5 Siege	wr	30	3	3	1360	-1	-1	-1
5 Siege	wtll	30	4	4	1360	-1	-1	-1
5 Siege	wl	30	8	8	1362	-1	-1	-1
5 Siege	wl	2	20	23	1256	-1	-1	-1
5 Siege	wtr	2	20	23	1256	-1	-1	-1
5 Siege	wr	2	20	23	1257	-1	-1	-1
5 Siege	wbl	2	20	23	1257	-1	-1	-1
5 Siege	wtll	2	20	23	1255	-1	-1	-1
5 Siege	wtlr	2	20	23	1255	-1	-1	-1
5 Siege	wbl	20			1407	-1	-1	-1
5 Siege	wl	20			1408	-1	-1	-1
5 Siege	wbl	20	1	1	1409	-1	-1	-1
5 Siege	wtr	20	1	1	1410	-1	-1	-1
5 Siege	fl	10	37	37	1492	-1	-1	-1
5 Siege	fl	10	34	34	1493	-1	-1	-1
5 Barricade	wbl	2	6	6	1412	-1	-1	-1
5 Barricade	wr	2	6	6	20	-1	-1	-1
5 Barricade	wr	2	3	4	22	-1	-1	-1
5 Barricade	wl	2	3	4	21	-1	-1	-1
5 Barricade	wl	2	10	10	21	-1	-1	-1
5 Barricade	wtr	2	6	6	23	-1	-1	-1
5 Barricade	wtll	2	2	6	24	-1	-1	-1
5 Barricade	wbr	2	2	2	25	-1	-1	-1
5 Barricade	wtr	2	2	2	23	-1	-1	-1
5 Barricade	wr	2	10	11	1412	-1	-1	-1
5 Barricade	wr	2	12	12	1413	-1	-1	-1
5 Barricade	wbr	2	10	11	1413	-1	-1	-1
5 Barricade	wl	30			1361	-1	-1	-1
5 Barricade	wl	30	3	4	1361	-1	-1	-1
5 Barricade	wr	30	2	3	1361	-1	-1	-1
5 Barricade	wl	30	1	1	1361	-1	-1	-1
5 Barricade	wl	30	8	8	1361	-1	-1	-1
5 Barricade	wtll	30			1361	-1	-1	-1
5 Barricade	wtll	30	4	4	1361	-1	-1	-1
5 Barricade	fl	47	32	32	1361	-1	-1	-1
5 Barricade	fl	47	7	7	1361	-1	-1	-1
5 Barricade	fl	47	9	9	1361	-1	-1	-1
5 Barricade	fl	47	45	45	1361	-1	-1	-1
5 Barricade	tr		4	4	1361	-1	-1	-1
5 Barricade	tr		11	13	1361	-1	-1	-1
5 Barricade	tr	30	2	2	1361	-1	-1	-1
5 Barricade	tr	30	5	5	1361	-1	-1	-1
5 Barricade	tr	10	2	2	1361	-1	-1	-1
5 Barricade	tr	10	6	7	1361	-1	-1	-1
5 Barricade	wl	2	20	23	1256	-1	-1	-1
5 Barricade	wtr	2	20	23	1256	-1	-1	-1
5 Barricade	wr	2	20	23	1257	-1	-1	-1
5 Barricade	wbl	2	20	23	1257	-1	-1	-1
5 Barricade	wtll	2	20	23	1255	-1	-1	-1
5 Barricade	wtlr	2	20	23	1255	-1	-1	-1
5 Barricade	wl	22	1	1	1363	-1	-1	-1
5 Barricade	wl	22	21	21	1363	-1	-1	-1
5 Barricade	wl	22	23	23	1401	-1	-1	-1
5 Barricade	wl	22	22	22	1402	-1	-1	-1
5 Barricade	wr	22	20	20	1364	-1	-1	-1
5 Barricade	wr	22	21	21	1365	-1	-1	-1
5 Barricade	wr	22	8	8	1364	-1	-1	-1
5 Barricade	wr	22	9	9	1365	-1	-1	-1
5 Barricade	wr	22	10	10	1366	-1	-1	-1
5 Barricade	wtll	22			1375	-1	-1	-1
5 Barricade	wtlr	22			1375	-1	-1	-1
5 Barricade	wtll	22	2	2	1400	-1	-1	-1
5 Barricade	wtlr	22	2	2	1400	-1	-1	-1
5 Barricade	wr	22	13	15	1368	-1	-1	-1
5 Barricade	wbl	22	2	2	1368	-1	-1	-1
5 Barricade	wbl	22	3	3	1364	-1	-1	-1
5 Barricade	wr	22	22	22	1366	-1	-1	-1
5 Barricade	wl	22	7	8	1367	-1	-1	-1
5 Barricade	wl	22			1367	-1	-1	-1
5 Barricade	wtr	22			1367	-1	-1	-1
5 Barricade	wtr	22	2	3	1370	-1	-1	-1
5 Barricade	wl	22	2	2	1370	-1	-1	-1
5 Barricade	fl	10			1260	-1	-1	-1
5 Barricade	fl	10	4	4	1261	-1	-1	-1
5 Barricade	fl	10	1	1	1262	-1	-1	-1
5 Barricade	fl	10	3	3	1263	-1	-1	-1
5 Barricade	fl	10	5	5	1264	-1	-1	-1
5 Barricade	fl	10	6	6	1265	-1	-1	-1
5 Barricade	fl	10	7	7	1266	-1	-1	-1
5 Barricade	fl	10	2	2	1267	-1	-1	-1
5 Barricade	fl	10	11	11	1268	-1	-1	-1
5 Barricade	fl	10	9	9	1269	-1	-1	-1
5 Barricade	fl	10	8	8	1270	-1	-1	-1
5 Barricade	fl	10	10	10	1271	-1	-1	-1
5 Barricade	fl	10	15	15	1272	-1	-1	-1
5 Barricade	fl	10	16	16	1273	-1	-1	-1
5 Barricade	fl	10	17	17	1274	-1	-1	-1
5 Barricade	fl	10	18	18	1275	-1	-1	-1
5 Barricade	fl	10	19	19	1276	-1	-1	-1
5 Barricade	fl	10	20	20	1277	-1	-1	-1
5 Barricade	fl	10	21	21	1278	-1	-1	-1
5 Barricade	fl	10	22	22	1279	-1	-1	-1
5 Barricade	fl	37	7	7	1300	-1	-1	-1
5 Barricade	fl	3	2	2	1301	-1	-1	-1
5 Barricade	fl	37	3	3	1301	-1	-1	-1
5 Barricade	fl	3	8	8	1302	-1	-1	-1
5 Barricade	fl	37	12	12	1302	-1	-1	-1
5 Barricade	fl	3	1	1	1303	-1	-1	-1
5 Barricade	fl	3	16	16	1478	-1	-1	-1
5 Barricade	fl	37			1303	-1	-1	-1
5 Barricade	fl	37	11	11	1303	-1	-1	-1
5 Barricade	fl	37	14	14	1303	-1	-1	-1
5 Barricade	fl	37	20	22	1303	-1	-1	-1
5 Barricade	fl	37	24	26	1303	-1	-1	-1
5 Barricade	fl	37	42	43	1303	-1	-1	-1
5 Barricade	fl	37	40	40	1303	-1	-1	-1
5 Barricade	fl	6	13	15	1303	-1	-1	-1
5 Barricade	fl	3	18	18	1303	-1	-1	-1
5 Barricade	fl	3	7	7	1304	-1	-1	-1
5 Barricade	fl	37	9	9	1304	-1	-1	-1
5 Barricade	fl	3	9	9	1306	-1	-1	-1
5 Barricade	fl	37	8	8	1306	-1	-1	-1
5 Barricade	fl	3	3	3	1307	-1	-1	-1
5 Barricade	fl	37	2	2	1307	-1	-1	-1
5 Barricade	fl	3	6	6	1308	-1	-1	-1
5 Barricade	fl	37	15	15	1308	-1	-1	-1
5 Barricade	fl	3	4	4	1309	-1	-1	-1
5 Barricade	fl	37	6	6	1309	-1	-1	-1
5 Barricade	fl	3	5	5	1310	-1	-1	-1
5 Barricade	fl	37	5	5	1310	-1	-1	-1
5 Barricade	fl	37	4	4	1311	-1	-1	-1
5 Barricade	fl	3			1305	-1	-1	-1
5 Barricade	fl	37	1	1	1305	-1	-1	-1
5 Barricade	fl	37	16	16	1305	-1	-1	-1
5 Barricade	fl	37	28	30	1305	-1	-1	-1
5 Barricade	fl	37	32	34	1305	-1	-1	-1
5 Barricade	fl	37	45	47	1305	-1	-1	-1
5 Barricade	fl	37	51	51	1305	-1	-1	-1
5 Barricade	fl	6	16	17	1305	-1	-1	-1
5 Barricade	fl	3	14	14	1305	-1	-1	-1
5 Barricade	fl	3	13	13	1312	-1	-1	-1
5 Barricade	fl	32	21	23	1338	-1	-1	-1
5 Barricade	fl	32	58	60	1338	-1	-1	-1
5 Barricade	fl	32	32	34	1339	-1	-1	-1
5 Barricade	fl	33	1	3	1339	-1	-1	-1
5 Barricade	fl	6	55	55	1303	-1	-1	-1
5 Barricade	fl	6	56	56	1305	-1	-1	-1
5 Barricade	fl	6	58	58	1302	-1	-1	-1
5 Barricade	fl	6	54	54	1301	-1	-1	-1
5 Barricade	fl	6	52	52	1309	-1	-1	-1
5 Barricade	fl	6	60	60	1306	-1	-1	-1
5 Barricade	fl	6	59	59	1304	-1	-1	-1
5 Barricade	fl	6	57	57	1307	-1	-1	-1
5 Barricade	fl	6	50	50	1310	-1	-1	-1
5 Barricade	fl	6	51	51	1308	-1	-1	-1
5 Barricade	wr	11	-1	-1	20	-1	-1	-1
5 Barricade	wl	11		10	21	-1	-1	-1
5 Barricade	wl	11	12	30	21	-1	-1	-1
5 Barricade	wtlr	11	-1	-1	24	-1	-1	-1
5 Barricade	wtll	11	-1	-1	24	-1	-1	-1
5 Barricade	wbr	11	-1	-1	25	-1	-1	-1
5 Barricade	wtr	11	-1	-1	23	-1	-1	-1
5 Barricade	wbl	11	-1	-1	22	-1	-1	-1
5 Barricade	wrd	2	2	2	26	-1	-1	-1
5 Barricade	wrd	2	5	5	1422	-1	-1	-1
5 Barricade	wrd	2	4	4	1423	-1	-1	-1
5 Barricade	wld	2	4	4	1424	-1	-1	-1
5 Barricade	wld	2	5	5	1425	-1	-1	-1
5 Barricade	wrd	2	3	3	27	-1	-1	-1
5 Barricade	wld	2	2	2	28	-1	-1	-1
5 Barricade	wld	2	3	3	29	-1	-1	-1
5 Barricade	wrd	2	1	1	1258	-1	-1	-1
5 Barricade	wld	2	1	1	1259	-1	-1	-1
5 Barricade	fl	3	11	11	1313	-1	-1	-1
5 Barricade	fl	5	17	17	1313	-1	-1	-1
5 Barricade	fl	4			1313	-1	-1	-1
5 Barricade	fl	4	2	2	1313	-1	-1	-1
5 Barricade	fl	4	18	18	1313	-1	-1	-1
5 Barricade	fl	4	28	28	1313	-1	-1	-1
5 Barricade	fl	5			1313	-1	-1	-1
5 Barricade	fl	4	34	34	1314	-1	-1	-1
5 Barricade	fl	4	14	15	1315	-1	-1	-1
5 Barricade	fl	5	24	24	1315	-1	-1	-1
5 Barricade	fl	4	31	31	1315	-1	-1	-1
5 Barricade	fl	4	30	30	1316	-1	-1	-1
5 Barricade	fl	5	10	10	1317	-1	-1	-1
5 Barricade	fl	5	8	8	1318	-1	-1	-1
5 Barricade	fl	4	16	16	1319	-1	-1	-1
5 Barricade	fl	4	46	46	1313	-1	-1	-1
5 Barricade	fl	4	44	44	1319	-1	-1	-1
5 Barricade	fl	4	17	17	1320	-1	-1	-1
5 Barricade	fl	5	12	12	1321	-1	-1	-1
5 Barricade	fl	5	13	13	1322	-1	-1	-1
5 Barricade	fl	4	53	53	1323	-1	-1	-1
5 Barricade	fl	4	4	5	1320	-1	-1	-1
5 Barricade	fl	5	4	5	1320	-1	-1	-1
5 Barricade	fl	4	40	41	1320	-1	-1	-1
5 Barricade	fl	3	15	15	1320	-1	-1	-1
5 Barricade	fl	4	37	37	1320	-1	-1	-1
5 Barricade	fl	4	36	36	1324	-1	-1	-1
5 Barricade	fl	4	8	8	1325	-1	-1	-1
5 Barricade	fl	4	10	10	1325	-1	-1	-1
5 Barricade	fl	4	22	22	1325	-1	-1	-1
5 Barricade	fl	4	20	20	1326	-1	-1	-1
5 Barricade	wr	3	-1	-1	46	47	48	49
5 Barricade	wl	3	-1	-1	51	52	53	54
5 Barricade	wtlr	3	-1	-1	55	-1	-1	-1
5 Barricade	wtll	3	-1	-1	55	-1	-1	-1
5 Barricade	wbr	3	-1	-1	50	-1	-1	-1
5 Barricade	wtlr		-1	-1	55	-1	-1	-1
5 Barricade	wtll		-1	-1	55	-1	-1	-1
5 Barricade	wbr		-1	-1	50	-1	-1	-1
5 Barricade	wr		-1	-1	46	47	48	49
5 Barricade	wl		-1	-1	51	52	53	54
5 Barricade	co	20	3	3	1299	-1	-1	-1
5 Barricade	co	22			1245	-1	-1	-1
5 Barricade	wr	20	7	7	1327	-1	-1	-1
5 Barricade	wr	20	8	8	1328	-1	-1	-1
5 Barricade	wbl	20	5	5	1329	-1	-1	-1
5 Barricade	wbr	21			1331	-1	-1	-1
5 Barricade	wtr	20	7	7	1333	-1	-1	-1
5 Barricade	wl	20		1	1334	-1	-1	-1
5 Barricade	wl	21		1	1334	-1	-1	-1
5 Barricade	wtr	20			1334	-1	-1	-1
5 Barricade	wr	20		1	1336	-1	-1	-1
5 Barricade	wr	21			1336	-1	-1	-1
5 Barricade	wr	20	4	4	1336	-1	-1	-1
5 Barricade	wl	24			1333	-1	-1	-1
5 Barricade	co	21	2	2	1331	-1	-1	-1
5 Barricade	fl	20	46	46	1329	-1	-1	-1
5 Barricade	fl	20	43	43	1336	-1	-1	-1
5 Barricade	wr	20	3	3	1330	-1	-1	-1
5 Barricade	wre	1	1	1	1419	-1	-1	-1
5 Barricade	co	20	4	4	1337	-1	-1	-1
5 Barricade	wre	2	1	1	1352	-1	-1	-1
5 Barricade	wre	2			46	47	48	49
5 Barricade	wre	2	2	2	46	47	48	49
5 Barricade	wle	2	1	1	1353	-1	-1	-1
5 Barricade	wle	2			51	52	53	54
5 Barricade	wle	2	2	2	51	52	53	54
5 Barricade	fl	17	2	2	1449	-1	-1	-1
5 Barricade	fl	17	3	3	1450	-1	-1	-1
5 Barricade	fl	17	1	1	1451	-1	-1	-1
5 Barricade	fl	18	2	2	1452	-1	-1	-1
5 Barricade	fl	18	3	3	1453	-1	-1	-1
5 Barricade	fl	18	1	1	1454	-1	-1	-1
5 Barricade	wl	26		4	1354	-1	-1	-1
5 Barricade	wtr	26			1354	-1	-1	-1
5 Barricade	wr	26		5	1355	-1	-1	-1
5 Barricade	wbl	26			1355	-1	-1	-1
5 Barricade	wtll	26			1356	-1	-1	-1
5 Barricade	wtlr	26			1356	-1	-1	-1
5 Barricade	wld	26			1357	-1	-1	-1
5 Barricade	co	24		1	1379	-1	-1	-1
5 Barricade	co	24	2	4	1376	-1	-1	-1
5 Barricade	wbl	23			1403	-1	-1	-1
5 Barricade	wtr	23			1404	-1	-1	-1
5 Barricade	wbl	24			1405	-1	-1	-1
5 Barricade	wbl	24	3	3	1405	-1	-1	-1
5 Barricade	wr	24	1	1	1406	-1	-1	-1
5 Barricade	wr	24	4	4	1406	-1	-1	-1
5 Barricade	wbr	25			1420	-1	-1	-1
5 Barricade	wr	25	2	2	1421	-1	-1	-1
5 Barricade	wbr	7	14	14	1415	-1	-1	-1
5 Barricade	wl	7	15	15	1416	-1	-1	-1
5 Barricade	fl	7	21	21	1480	-1	-1	-1
5 Barricade	fl	7	17	17	1481	-1	-1	-1
5 Barricade	fl	7	13	13	1482	-1	-1	-1
5 Barricade	tr	2	6	6	1417	-1	-1	-1
5 Barricade	tr	2	7	7	1418	-1	-1	-1
5 Barricade	tr	2	8	8	1417	-1	-1	-1
5 Barricade	tr	2	9	9	1418	-1	-1	-1
5 Barricade	tr	2			1414	-1	-1	-1
5 Barricade	tr	2	1	1	1414	-1	-1	-1
5 Barricade	tr	2	3	3	1417	-1	-1	-1
5 Barricade	tr	2	4	4	1418	-1	-1	-1
5 Barricade	fl	26	32	32	1455	-1	-1	-1
5 Barricade	fl	26	27	27	1456	-1	-1	-1
5 Barricade	fl	26	22	22	1457	-1	-1	-1
5 Barricade	fl	26	17	17	1458	-1	-1	-1
5 Barricade	fl	26	6	6	1459	-1	-1	-1
5 Barricade	fl	26	1	1	1460	-1	-1	-1
5 Barricade	fl	27	32	32	1461	-1	-1	-1
5 Barricade	fl	27	27	27	1462	-1	-1	-1
5 Barricade	fl	27	22	22	1463	-1	-1	-1
5 Barricade	fl	27	17	17	1464	-1	-1	-1
5 Barricade	fl	27	6	6	1465	-1	-1	-1
5 Barricade	fl	27	1	1	1466	-1	-1	-1
5 Ice	wl		-1	-1	1340	-1	-1	-1
5 Ice	wr			8	1341	-1	-1	-1
5 Ice	wr		13	24	1341	-1	-1	-1
5 Ice	wr		10	10	1342	-1	-1	-1
5 Ice	wr	1	-1	-1	1341	-1	-1	-1
5 Ice	wl	1	-1	-1	1340	-1	-1	-1
5 Ice	wtll	1	-1	-1	1343	-1	-1	-1
5 Ice	wtll		-1	-1	1343	-1	-1	-1
5 Ice	wbr	1		3	1342	-1	-1	-1
5 Ice	co	2		2	1342	-1	-1	-1
5 Ice	co	5	1	1	1342	-1	-1	-1
5 Ice	co	5	5	6	1448	-1	-1	-1
5 Ice	wbl	1		3	1341	-1	-1	-1
5 Ice	wbl			3	1341	-1	-1	-1
5 Ice	wtr	1		3	1344	-1	-1	-1
5 Ice	wtr			3	1344	-1	-1	-1
5 Ice	wle		1	1	1345	-1	-1	-1
5 Ice	wle		3	3	1345	-1	-1	-1
5 Ice	wle				1346	-1	-1	-1
5 Ice	wle		2	2	1346	-1	-1	-1
5 Ice	wle	1	1	1	1345	-1	-1	-1
5 Ice	wle	1	3	3	1345	-1	-1	-1
5 Ice	wle	1			1346	-1	-1	-1
5 Ice	wle	1	2	2	1346	-1	-1	-1
5 Ice	wre	2			1347	-1	-1	-1
5 Ice	wre	2	1	1	1348	-1	-1	-1
5 Ice	wre	1			1347	-1	-1	-1
5 Ice	wre	1	1	1	1348	-1	-1	-1
5 Ice	wre				1347	-1	-1	-1
5 Ice	wre		1	1	1348	-1	-1	-1
5 Ice	fl	1	1	1	1349	1350	1351	-1
5 Ice	fl	2	-1	-1	1349	1350	1351	-1
5 Ice	fl	5	-1	-1	1349	1350	1351	-1
5 Ice	fl	6	-1	-1	1349	1350	1351	-1
5 Ice	fl	7	3	3	1426	-1	-1	-1
5 Ice	fl	7	20	20	1426	-1	-1	-1
5 Ice	fl	7	4	4	1427	-1	-1	-1
5 Ice	fl	7	21	21	1427	-1	-1	-1
5 Ice	fl	7	5	5	1428	-1	-1	-1
5 Ice	fl	7	22	22	1428	-1	-1	-1
5 Ice	fl	7	6	6	1429	-1	-1	-1
5 Ice	fl	7	23	23	1429	-1	-1	-1
5 Ice	fl	7	8	8	1430	-1	-1	-1
5 Ice	fl	7	25	25	1430	-1	-1	-1
5 Ice	fl	7	9	9	1431	-1	-1	-1
5 Ice	fl	7	27	27	1431	-1	-1	-1
5 Ice	fl	7	10	10	1432	-1	-1	-1
5 Ice	fl	7	26	26	1432	-1	-1	-1
5 Ice	fl	7	11	11	1433	-1	-1	-1
5 Ice	fl	7	13	13	1434	-1	-1	-1
5 Ice	fl	7	15	15	1435	-1	-1	-1
5 Ice	fl	7	17	17	1436	-1	-1	-1
