name	*name	*Laz / status	*Laz / information	szFlavorText	compactsave	version	level	levelreq	rarity	spawnable	minac	maxac	speed	nodurability	cost	gamble cost	auto prefix	code	alternategfx	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	*eol
ob9 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	497	ob9 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
oba 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	497	oba 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
am6 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	am6 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
am7 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	am7 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
am8 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	am8 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
am9 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	am9 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
ama 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	ama 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
obb 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	497	obb 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
obc 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	497	obc 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
obd 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	497	obd 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
obe 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	497	obe 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
obf 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	497	obf 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
amb 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	amb 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
amc 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	amc 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
amd 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	amd 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
ame 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	ame 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
amf 	Anya Reward Amulet		replaces class-specific rewards			100	1		4					1	650	55000	491	amf 	amu 	amu	16	1	1	1	1	1	flpamu	invamu				xxx 				0	amul		so205	12	so205			5											-1																		non 	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
zen 	Median Statue		the statue you start the game with			100								1	100		801	zen 	bks 	zen	16	1	2				flpjbi	invjbi				xxx 				0	woot		so240	12	so0	1		3											-1												1	DescReadMeIdiot					non 						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx 	xxx 						0
g$a	Onyx		Chipped		1			1	2	1				1	100			g$a	gcv	g$a	16	1	1				flpgsw	invgsoa				xxx				0	gemq	gem0	so217	12	so217			5											-1																		g$b						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
g$b	Onyx		Flawed		1			5	3	1				1	200			g$b	gfv	g$b	16	1	1				flpgsw	invgsob				xxx				0	gemq	gem1	so217	12	so217			5											-1																		g$c						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
g$c	Onyx		Normal		1			12	4	1				1	300			g$c	gsv	g$c	16	1	1				flpgsw	invgsoc				xxx				0	gemq	gem2	so217	12	so217			5											-1																		g$d						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
g$d	Onyx		Flawless		1			15	5	1				1	400			g$d	gzv	g$d	16	1	1				flpgsw	invgsod				xxx				0	gemq	gem3	so217	12	so217			5											-1																		g$e						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
g$e	Onyx		Perfect		1			18	6	1				1	500			g$e	gpv	g$e	16	1	1				flpgsw	invgsoe				xxx				0	gemq	gem4	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
9$a	Bloodstone		Chipped		1			1	2	1				1	100			9$a	gcv	9$a	16	1	1				flpgsr	invgsca				xxx				0	gemp	gem0	so217	12	so217			5											-1																		9$b						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
9$b	Bloodstone		Flawed		1			5	3	1				1	200			9$b	gfv	9$b	16	1	1				flpgsr	invgscb				xxx				0	gemp	gem1	so217	12	so217			5											-1																		9$c						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
9$c	Bloodstone		Normal		1			12	4	1				1	300			9$c	gsv	9$c	16	1	1				flpgsr	invgscc				xxx				0	gemp	gem2	so217	12	so217			5											-1																		9$d						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
9$d	Bloodstone		Flawless		1			15	5	1				1	400			9$d	gzv	9$d	16	1	1				flpgsr	invgscd				xxx				0	gemp	gem3	so217	12	so217			5											-1																		9$e						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
9$e	Bloodstone		Perfect		1			18	6	1				1	500			9$e	gpv	9$e	16	1	1				flpgsr	invgsce				xxx				0	gemp	gem4	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
7$a	Turquoise		Chipped		1			1	2	1				1	100			7$a	gcv	7$a	16	1	1				flpgsb	invgsta				xxx				0	gemo	gem0	so217	12	so217			5											-1																		7$b						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
7$b	Turquoise		Flawed		1			5	3	1				1	200			7$b	gfv	7$b	16	1	1				flpgsb	invgstb				xxx				0	gemo	gem1	so217	12	so217			5											-1																		7$c						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
7$c	Turquoise		Normal		1			12	4	1				1	300			7$c	gsv	7$c	16	1	1				flpgsb	invgstc				xxx				0	gemo	gem2	so217	12	so217			5											-1																		7$d						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
7$d	Turquoise		Flawless		1			15	5	1				1	400			7$d	gzv	7$d	16	1	1				flpgsb	invgstd				xxx				0	gemo	gem3	so217	12	so217			5											-1																		7$e						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
7$e	Turquoise		Perfect		1			18	6	1				1	500			7$e	gpv	7$e	16	1	1				flpgsb	invgste				xxx				0	gemo	gem4	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
5$a	Amber		Chipped		1			1	2	1				1	100			5$a	gcv	5$a	16	1	1				flpgsy	invgsaa				xxx				0	geml	gem0	so217	12	so217			5											-1																		5$b						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
5$b	Amber		Flawed		1			5	3	1				1	200			5$b	gfv	5$b	16	1	1				flpgsy	invgsab				xxx				0	geml	gem1	so217	12	so217			5											-1																		5$c						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
5$c	Amber		Normal		1			12	4	1				1	300			5$c	gsv	5$c	16	1	1				flpgsy	invgsac				xxx				0	geml	gem2	so217	12	so217			5											-1																		5$d						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
5$d	Amber		Flawless		1			15	5	1				1	400			5$d	gzv	5$d	16	1	1				flpgsy	invgsad				xxx				0	geml	gem3	so217	12	so217			5											-1																		5$e						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
5$e	Amber		Perfect		1			18	6	1				1	500			5$e	gpv	5$e	16	1	1				flpgsy	invgsae				xxx				0	geml	gem4	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
yo1	Rainbow Stone		Chipped		1			1	4	1				1	100			yo1	gcb	yo1	16	1	1				flpgsw	og1				xxx				0	gemx	gem0	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
yo2	Rainbow Stone		Flawed		1			5	5	1				1	200			yo2	gfb	yo2	16	1	1				flpgsw	og2				xxx				0	gemx	gem1	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
yo3	Rainbow Stone		Normal		1			12	6	1				1	300			yo3	gsb	yo3	16	1	1				flpgsw	og3				xxx				0	gemx	gem2	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
yo4	Rainbow Stone		Flawless		1			15	7	1				1	400			yo4	glb	yo4	16	1	1				flpgsw	og4				xxx				0	gemx	gem3	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
yo5	Rainbow Stone		Perfect		1			18	8	1				1	500			yo5	gpb	yo5	16	1	1				flpgsw	og5				xxx				0	gemx	gem4	so217	12	so217			5											-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
